source_id,corpus,duration
CLDLCh1R01S01,Chintang,466
CLDLCh1R01S02,Chintang,1916
CLDLCh1R01S03,Chintang,2278
CLDLCh1R01S04,Chintang,1611
CLDLCh1R01S05,Chintang,1158
CLDLCh2R01S01,Chintang,1883
CLDLCh2R01S02,Chintang,1423
CLDLCh2R01S03,Chintang,3435
CLDLCh2R02S01a,Chintang,709
CLDLCh2R02S01b,Chintang,1357
CLDLCh2R02S02,Chintang,1919
CLDLCh2R02S03,Chintang,2813
CLDLCh2R02S04,Chintang,2324
CLDLCh2R03S01,Chintang,1356
CLDLCh2R03S02,Chintang,1474
CLDLCh2R03S03,Chintang,687
CLDLCh2R03S04,Chintang,1278
CLDLCh2R03S05,Chintang,2255
CLDLCh2R04S01,Chintang,1560
CLDLCh2R04S02,Chintang,1391
CLDLCh2R04S03,Chintang,792
CLDLCh2R04S04,Chintang,1401
CLDLCh2R04S05,Chintang,702
CLDLCh2R04S06,Chintang,580
CLDLCh2R05S01,Chintang,2437
CLDLCh2R05S02,Chintang,1239
CLDLCh2R05S03,Chintang,1800
CLDLCh2R05S04,Chintang,1893
CLDLCh2R05S05,Chintang,2373
CLDLCh2R05S06,Chintang,1318
CLDLCh2R06S01,Chintang,691
CLDLCh2R06S02,Chintang,1439
CLDLCh2R06S03,Chintang,1191
CLDLCh2R06S04,Chintang,2061
CLDLCh2R06S05,Chintang,1285
CLDLCh2R06S06,Chintang,357
CLDLCh2R07S01,Chintang,1810
CLDLCh2R07S02,Chintang,1806
CLDLCh2R07S03,Chintang,1837
CLDLCh2R07S04,Chintang,1776
CLDLCh2R07S05,Chintang,1038
CLDLCh2R08S01,Chintang,1817
CLDLCh2R08S02,Chintang,1885
CLDLCh2R08S03,Chintang,1839
CLDLCh2R08S04,Chintang,1880
CLDLCh3R01S01,Chintang,1019
CLDLCh3R01S02,Chintang,1218
CLDLCh3R01S03,Chintang,1224
CLDLCh3R01S04,Chintang,970
CLDLCh3R01S05,Chintang,1929
CLDLCh3R02S01,Chintang,995
CLDLCh3R02S02,Chintang,829
CLDLCh3R02S03,Chintang,1920
CLDLCh3R02S04,Chintang,2431
CLDLCh3R02S05,Chintang,1169
CLDLCh3R02S06,Chintang,1706
CLDLCh3R03S01,Chintang,907
CLDLCh3R03S02,Chintang,2752
CLDLCh3R03S03,Chintang,1383
CLDLCh3R03S04,Chintang,2281
CLDLCh3R04S01,Chintang,853
CLDLCh3R04S02,Chintang,581
CLDLCh3R04S03,Chintang,959
CLDLCh3R04S04,Chintang,1289
CLDLCh3R04S05,Chintang,641
CLDLCh3R04S06,Chintang,633
CLDLCh3R04S07,Chintang,2344
CLDLCh3R04S08,Chintang,637
CLDLCh3R04S09,Chintang,701
CLDLCh3R05S01,Chintang,630
CLDLCh3R05S02,Chintang,814
CLDLCh3R05S03,Chintang,564
CLDLCh3R05S04,Chintang,1681
CLDLCh3R05S05,Chintang,907
CLDLCh3R05S06,Chintang,1360
CLDLCh3R05S07,Chintang,1421
CLDLCh3R05S08,Chintang,1339
CLDLCh3R05S09,Chintang,1512
CLDLCh3R05S10,Chintang,697
CLDLCh3R06S01,Chintang,1231
CLDLCh3R06S02,Chintang,1179
CLDLCh3R06S03,Chintang,541
CLDLCh3R06S04,Chintang,912
CLDLCh3R06S05,Chintang,1594
CLDLCh3R06S06,Chintang,1170
CLDLCh3R06S07,Chintang,1075
CLDLCh3R07S01,Chintang,1815
CLDLCh3R07S02,Chintang,1802
CLDLCh3R07S03,Chintang,1802
CLDLCh3R07S04,Chintang,1795
CLDLCh3R07S05,Chintang,1151
CLDLCh3R08S01,Chintang,1879
CLDLCh3R08S02,Chintang,1841
CLDLCh3R08S03,Chintang,1848
CLDLCh3R08S04,Chintang,1830
CLLDCh1R01S01,Chintang,3331
CLLDCh1R01S02,Chintang,3411
CLLDCh1R01S03a,Chintang,1537
CLLDCh1R01S03b,Chintang,1642
CLLDCh1R01S04,Chintang,889
CLLDCh1R02S01,Chintang,1954
CLLDCh1R02S02,Chintang,821
CLLDCh1R02S03a,Chintang,647
CLLDCh1R02S03b,Chintang,1684
CLLDCh1R02S04a,Chintang,1680
CLLDCh1R02S04b,Chintang,3366
CLLDCh1R02S05,Chintang,3477
CLLDCh1R03S01,Chintang,2746
CLLDCh1R03S02,Chintang,1954
CLLDCh1R03S03,Chintang,2131
CLLDCh1R03S04,Chintang,1908
CLLDCh1R03S05,Chintang,1122
CLLDCh1R03S06,Chintang,1486
CLLDCh1R03S07,Chintang,1004
CLLDCh1R04S01,Chintang,1563
CLLDCh1R04S02,Chintang,1897
CLLDCh1R04S03,Chintang,2931
CLLDCh1R04S04,Chintang,1551
CLLDCh1R04S05,Chintang,2981
CLLDCh1R04S06a,Chintang,1502
CLLDCh1R04S06b,Chintang,3535
CLLDCh1R05S01,Chintang,3611
CLLDCh1R05S02,Chintang,752
CLLDCh1R05S03,Chintang,1071
CLLDCh1R05S04,Chintang,2439
CLLDCh1R05S05,Chintang,2715
CLLDCh1R05S06,Chintang,2465
CLLDCh1R06S01,Chintang,3557
CLLDCh1R06S02,Chintang,2976
CLLDCh1R06S03,Chintang,3555
CLLDCh1R06S04,Chintang,2283
CLLDCh1R07S01,Chintang,1479
CLLDCh1R07S02,Chintang,2007
CLLDCh1R07S03,Chintang,729
CLLDCh1R07S04,Chintang,545
CLLDCh1R07S05,Chintang,1019
CLLDCh1R07S06,Chintang,2096
CLLDCh1R07S07,Chintang,1220
CLLDCh1R08S01,Chintang,2172
CLLDCh1R08S02,Chintang,1397
CLLDCh1R08S03,Chintang,874
CLLDCh1R08S04,Chintang,893
CLLDCh1R08S05,Chintang,2781
CLLDCh1R08S06,Chintang,1149
CLLDCh1R09S01,Chintang,1192
CLLDCh1R09S02,Chintang,885
CLLDCh1R09S03,Chintang,1071
CLLDCh1R09S04,Chintang,1229
CLLDCh1R09S05,Chintang,1191
CLLDCh1R09S06,Chintang,1746
CLLDCh1R09S07,Chintang,2813
CLLDCh1R09S08,Chintang,1764
CLLDCh1R10S01,Chintang,1213
CLLDCh1R10S02,Chintang,628
CLLDCh1R10S03,Chintang,1922
CLLDCh1R10S04,Chintang,862
CLLDCh1R10S05,Chintang,830
CLLDCh1R10S06,Chintang,1392
CLLDCh1R10S07,Chintang,1116
CLLDCh1R10S08,Chintang,1019
CLLDCh1R10S09,Chintang,1831
CLLDCh1R11S01,Chintang,589
CLLDCh1R11S02,Chintang,1144
CLLDCh1R11S03,Chintang,1605
CLLDCh1R11S04,Chintang,785
CLLDCh1R11S05,Chintang,1470
CLLDCh1R11S06,Chintang,726
CLLDCh1R11S07,Chintang,1684
CLLDCh1R11S08,Chintang,935
CLLDCh1R11S09,Chintang,1005
CLLDCh1R12S01,Chintang,1797
CLLDCh1R12S02,Chintang,1790
CLLDCh1R12S03,Chintang,1773
CLLDCh1R12S04,Chintang,1818
CLLDCh1R12S05,Chintang,1197
CLLDCh1R13S01,Chintang,1900
CLLDCh1R13S02,Chintang,3615
CLLDCh1R13S03,Chintang,1760
CLLDCh1R13S04,Chintang,1803
CLLDCh1R13S05,Chintang,1776
CLLDCh2R01S01a,Chintang,2958
CLLDCh2R01S01b,Chintang,1569
CLLDCh2R01S02a,Chintang,1810
CLLDCh2R01S02b,Chintang,2183
CLLDCh2R01S03,Chintang,1480
CLLDCh2R01S04,Chintang,975
CLLDCh2R02S01,Chintang,1915
CLLDCh2R02S02,Chintang,430
CLLDCh2R02S03,Chintang,1126
CLLDCh2R02S04,Chintang,2202
CLLDCh2R02S05,Chintang,1207
CLLDCh2R02S06,Chintang,1566
CLLDCh2R02S07,Chintang,1820
CLLDCh2R02S08,Chintang,1867
CLLDCh2R02S09,Chintang,1565
CLLDCh2R02S10,Chintang,1801
CLLDCh2R03S01,Chintang,1500
CLLDCh2R03S02,Chintang,1287
CLLDCh2R03S03,Chintang,3511
CLLDCh2R03S04,Chintang,3530
CLLDCh2R03S05,Chintang,590
CLLDCh2R03S06b,Chintang,2524
CLLDCh2R04S01,Chintang,2246
CLLDCh2R04S02,Chintang,1633
CLLDCh2R04S03,Chintang,1455
CLLDCh2R04S04,Chintang,3274
CLLDCh2R04S05,Chintang,2748
CLLDCh2R05S01,Chintang,1274
CLLDCh2R05S02,Chintang,3558
CLLDCh2R05S03,Chintang,1747
CLLDCh2R05S04,Chintang,585
CLLDCh2R05S05,Chintang,1831
CLLDCh2R06S01,Chintang,687
CLLDCh2R06S02,Chintang,3658
CLLDCh2R06S03,Chintang,1538
CLLDCh2R06S04,Chintang,2673
CLLDCh2R06S05,Chintang,2005
CLLDCh2R06S06,Chintang,1211
CLLDCh2R06S07,Chintang,2456
CLLDCh2R07S01,Chintang,3593
CLLDCh2R07S02,Chintang,2865
CLLDCh2R07S03,Chintang,769
CLLDCh2R07S04,Chintang,2514
CLLDCh2R07S05,Chintang,897
CLLDCh2R08S01,Chintang,3637
CLLDCh2R08S02,Chintang,1397
CLLDCh2R08S03,Chintang,821
CLLDCh2R08S04,Chintang,2914
CLLDCh2R08S05,Chintang,685
CLLDCh2R08S06,Chintang,881
CLLDCh2R08S07,Chintang,550
CLLDCh2R09S01,Chintang,1190
CLLDCh2R09S02,Chintang,1595
CLLDCh2R09S03,Chintang,766
CLLDCh2R09S04,Chintang,1724
CLLDCh2R09S05,Chintang,714
CLLDCh2R09S06,Chintang,3639
CLLDCh2R10S01,Chintang,1134
CLLDCh2R10S02,Chintang,1310
CLLDCh2R10S03,Chintang,1462
CLLDCh2R10S04,Chintang,1240
CLLDCh2R10S05,Chintang,1641
CLLDCh2R10S06,Chintang,663
CLLDCh2R10S07,Chintang,744
CLLDCh2R10S08,Chintang,720
CLLDCh2R10S09,Chintang,211
CLLDCh2R10S10,Chintang,878
CLLDCh2R10S11,Chintang,824
CLLDCh2R11S01,Chintang,1985
CLLDCh2R11S02,Chintang,1537
CLLDCh2R11S03,Chintang,750
CLLDCh2R11S04,Chintang,1194
CLLDCh2R11S05,Chintang,1278
CLLDCh2R11S06,Chintang,1317
CLLDCh2R11S07,Chintang,467
CLLDCh2R11S09,Chintang,1230
CLLDCh2R12S01,Chintang,1881
CLLDCh2R12S02,Chintang,1445
CLLDCh2R12S03,Chintang,616
CLLDCh2R12S04,Chintang,1257
CLLDCh2R12S05,Chintang,755
CLLDCh2R12S06,Chintang,1684
CLLDCh2R12S07,Chintang,1953
CLLDCh2R12S08,Chintang,1637
CLLDCh2R13S01,Chintang,1803
CLLDCh2R13S02,Chintang,1720
CLLDCh2R13S03,Chintang,1811
CLLDCh2R13S04,Chintang,1823
CLLDCh2R13S05,Chintang,1180
CLLDCh2R14S01,Chintang,1530
CLLDCh2R14S02,Chintang,1354
CLLDCh2R14S03,Chintang,3667
CLLDCh2R14S04,Chintang,1799
CLLDCh2R14S05,Chintang,1647
CLLDCh2R14S06,Chintang,790
CLLDCh3R01S01a,Chintang,1229
CLLDCh3R01S01b,Chintang,1175
CLLDCh3R01S02,Chintang,2215
CLLDCh3R01S03,Chintang,1931
CLLDCh3R01S04a,Chintang,1329
CLLDCh3R02S01,Chintang,2243
CLLDCh3R02S02,Chintang,1239
CLLDCh3R02S03,Chintang,3469
CLLDCh3R02S04,Chintang,3397
CLLDCh3R02S05,Chintang,1612
CLLDCh3R02S06,Chintang,2028
CLLDCh3R03S01,Chintang,2191
CLLDCh3R03S02a,Chintang,1657
CLLDCh3R03S02b,Chintang,2135
CLLDCh3R03S03,Chintang,3485
CLLDCh3R03S04,Chintang,2696
CLLDCh3R03S05,Chintang,995
CLLDCh3R04S01,Chintang,1370
CLLDCh3R04S02,Chintang,615
CLLDCh3R04S03,Chintang,2923
CLLDCh3R04S04,Chintang,776
CLLDCh3R04S05a,Chintang,572
CLLDCh3R04S05b,Chintang,2134
CLLDCh3R04S06,Chintang,2145
CLLDCh3R04S07,Chintang,1931
CLLDCh3R05S01,Chintang,2890
CLLDCh3R05S02,Chintang,676
CLLDCh3R05S03,Chintang,1542
CLLDCh3R05S04,Chintang,1192
CLLDCh3R05S05,Chintang,1836
CLLDCh3R05S06,Chintang,1046
CLLDCh3R05S07,Chintang,2298
CLLDCh3R05S08,Chintang,1185
CLLDCh3R06S01,Chintang,3599
CLLDCh3R06S02,Chintang,3555
CLLDCh3R06S03,Chintang,3572
CLLDCh3R06S04,Chintang,1960
CLLDCh3R06S05,Chintang,1642
CLLDCh3R07S01,Chintang,2842
CLLDCh3R07S02,Chintang,581
CLLDCh3R07S03,Chintang,3543
CLLDCh3R07S04,Chintang,2812
CLLDCh3R07S05,Chintang,736
CLLDCh3R08S01,Chintang,2651
CLLDCh3R08S02,Chintang,928
CLLDCh3R08S03,Chintang,1286
CLLDCh3R08S04,Chintang,1223
CLLDCh3R08S05,Chintang,1386
CLLDCh3R08S06,Chintang,2209
CLLDCh3R08S07,Chintang,1707
CLLDCh3R09S01,Chintang,373
CLLDCh3R09S02,Chintang,1046
CLLDCh3R09S03,Chintang,1773
CLLDCh3R09S04,Chintang,783
CLLDCh3R09S05,Chintang,973
CLLDCh3R09S06,Chintang,1914
CLLDCh3R09S07,Chintang,469
CLLDCh3R09S08,Chintang,1793
CLLDCh3R09S09,Chintang,1824
CLLDCh3R10S01,Chintang,1134
CLLDCh3R10S02,Chintang,1310
CLLDCh3R10S03,Chintang,1528
CLLDCh3R10S04,Chintang,2057
CLLDCh3R10S05,Chintang,1245
CLLDCh3R10S07,Chintang,1794
CLLDCh3R10S08,Chintang,1543
CLLDCh3R10S09,Chintang,211
CLLDCh3R10S10,Chintang,878
CLLDCh3R10S11,Chintang,1033
CLLDCh3R11S01,Chintang,948
CLLDCh3R11S02,Chintang,1354
CLLDCh3R11S03,Chintang,941
CLLDCh3R11S04,Chintang,1162
CLLDCh3R11S05,Chintang,648
CLLDCh3R11S06,Chintang,718
CLLDCh3R11S07,Chintang,2393
CLLDCh3R11S08,Chintang,1119
CLLDCh3R11S09,Chintang,1330
CLLDCh3R11S10,Chintang,885
CLLDCh3R11S11,Chintang,1436
CLLDCh3R11S12,Chintang,1019
CLLDCh3R12S01,Chintang,849
CLLDCh3R12S02,Chintang,930
CLLDCh3R12S03,Chintang,958
CLLDCh3R12S04,Chintang,1273
CLLDCh3R12S05,Chintang,1690
CLLDCh3R12S06,Chintang,1936
CLLDCh3R12S07,Chintang,1069
CLLDCh3R12S08,Chintang,1953
CLLDCh3R12S09,Chintang,1637
CLLDCh3R12S10,Chintang,1051
CLLDCh3R13S01,Chintang,1612
CLLDCh3R13S02,Chintang,1879
CLLDCh3R13S03,Chintang,1807
CLLDCh3R13S04,Chintang,1611
CLLDCh3R13S05,Chintang,1211
CLLDCh3R14S01,Chintang,2100
CLLDCh3R14S02,Chintang,2180
CLLDCh3R14S03,Chintang,1800
CLLDCh3R14S04,Chintang,1975
CLLDCh3R14S05,Chintang,2913
CLLDCh4R01S01,Chintang,1870
CLLDCh4R01S02,Chintang,1205
CLLDCh4R01S03,Chintang,1973
CLLDCh4R01S04,Chintang,2245
CLLDCh4R01S05a,Chintang,2436
CLLDCh4R01S05b,Chintang,1202
CLLDCh4R02S01,Chintang,3388
CLLDCh4R02S02a,Chintang,1182
CLLDCh4R02S02b,Chintang,3440
CLLDCh4R02S03,Chintang,3410
CLLDCh4R02S04,Chintang,2373
CLLDCh4R03S02,Chintang,2996
CLLDCh4R03S03,Chintang,3448
CLLDCh4R03S04,Chintang,1196
CLLDCh4R03S05,Chintang,2419
CLLDCh4R04S01,Chintang,2536
CLLDCh4R04S02,Chintang,2757
CLLDCh4R04S03,Chintang,1260
CLLDCh4R04S04,Chintang,2268
CLLDCh4R04S05,Chintang,1743
CLLDCh4R04S06,Chintang,3592
CLLDCh4R05S01,Chintang,3296
CLLDCh4R05S02,Chintang,2248
CLLDCh4R05S03,Chintang,1438
CLLDCh4R05S04,Chintang,3000
CLLDCh4R05S05,Chintang,2530
CLLDCh4R05S06,Chintang,820
CLLDCh4R05S07,Chintang,1295
CLLDCh4R06S01,Chintang,3491
CLLDCh4R06S02,Chintang,2059
CLLDCh4R06S03,Chintang,3327
CLLDCh4R06S04,Chintang,1006
CLLDCh4R06S05,Chintang,1548
CLLDCh4R06S06,Chintang,1395
CLLDCh4R07S01,Chintang,972
CLLDCh4R07S02,Chintang,2596
CLLDCh4R07S03,Chintang,732
CLLDCh4R07S04,Chintang,2865
CLLDCh4R07S05,Chintang,2277
CLLDCh4R07S06,Chintang,1541
CLLDCh4R07S07,Chintang,276
CLLDCh4R07S08,Chintang,1220
CLLDCh4R08S01,Chintang,826
CLLDCh4R08S02,Chintang,2739
CLLDCh4R08S03,Chintang,1825
CLLDCh4R08S04,Chintang,1857
CLLDCh4R08S05,Chintang,1723
CLLDCh4R08S06,Chintang,688
CLLDCh4R08S07,Chintang,318
CLLDCh4R08S08,Chintang,1092
CLLDCh4R09S01,Chintang,1961
CLLDCh4R09S02,Chintang,529
CLLDCh4R09S03,Chintang,630
CLLDCh4R09S04,Chintang,734
CLLDCh4R09S05,Chintang,1102
CLLDCh4R09S06,Chintang,1930
CLLDCh4R09S07,Chintang,1773
CLLDCh4R09S08,Chintang,1749
CLLDCh4R10S01,Chintang,1066
CLLDCh4R10S02,Chintang,1860
CLLDCh4R10S03,Chintang,933
CLLDCh4R10S05,Chintang,1528
CLLDCh4R10S06,Chintang,863
CLLDCh4R10S07,Chintang,337
CLLDCh4R10S08,Chintang,1275
CLLDCh4R10S09,Chintang,880
CLLDCh4R10S10,Chintang,1364
CLLDCh4R10S11,Chintang,995
CLLDCh4R11S01,Chintang,535
CLLDCh4R11S02,Chintang,1039
CLLDCh4R11S03,Chintang,911
CLLDCh4R11S04,Chintang,1081
CLLDCh4R11S05,Chintang,864
CLLDCh4R11S06,Chintang,2025
CLLDCh4R11S07,Chintang,1570
CLLDCh4R11S08,Chintang,718
CLLDCh4R11S09,Chintang,1220
CLLDCh4R11S10,Chintang,1158
CLLDCh4R11S11,Chintang,1294
CLLDCh4R12S01,Chintang,1167
CLLDCh4R12S02,Chintang,1677
CLLDCh4R12S03,Chintang,817
CLLDCh4R12S04,Chintang,1074
CLLDCh4R12S05,Chintang,515
CLLDCh4R12S06,Chintang,2045
CLLDCh4R12S07,Chintang,1924
CLLDCh4R12S08,Chintang,2658
CLLDCh4R13S01,Chintang,1739
CLLDCh4R13S02,Chintang,1791
CLLDCh4R13S03,Chintang,1798
CLLDCh4R13S04,Chintang,1784
CLLDCh4R13S05,Chintang,1402
CLLDCh4R14S01,Chintang,1719
CLLDCh4R14S02,Chintang,1839
CLLDCh4R14S03,Chintang,3601
CLLDCh4R14S04,Chintang,1807
CLLDCh4R14S05,Chintang,1827
HIZ-1999-05-20,Indonesian,2795
HIZ-1999-06-05,Indonesian,1730
HIZ-1999-06-24,Indonesian,3371
HIZ-1999-07-03,Indonesian,1513
HIZ-1999-07-24,Indonesian,2793
HIZ-1999-08-08,Indonesian,3449
HIZ-1999-09-03,Indonesian,2615
HIZ-1999-09-10,Indonesian,2596
HIZ-1999-10-04,Indonesian,2181
HIZ-1999-10-20,Indonesian,2457
HIZ-1999-10-29,Indonesian,2869
HIZ-1999-11-27,Indonesian,2370
HIZ-1999-12-17,Indonesian,3039
HIZ-2000-01-21,Indonesian,1987
HIZ-2000-02-12,Indonesian,2818
HIZ-2000-03-03,Indonesian,3600
HIZ-2000-03-10,Indonesian,2696
HIZ-2000-03-24,Indonesian,3150
HIZ-2000-04-14,Indonesian,3594
HIZ-2000-04-28,Indonesian,3363
HIZ-2000-05-05,Indonesian,3540
HIZ-2000-05-12,Indonesian,2990
HIZ-2000-05-19,Indonesian,2633
HIZ-2000-06-02,Indonesian,3228
HIZ-2000-06-09,Indonesian,3037
HIZ-2000-06-23,Indonesian,3000
HIZ-2000-07-21,Indonesian,2582
HIZ-2000-08-04,Indonesian,2783
HIZ-2000-08-11,Indonesian,3540
HIZ-2000-08-25,Indonesian,3042
HIZ-2000-09-08,Indonesian,447
HIZ-2000-09-22,Indonesian,2503
HIZ-2000-10-13,Indonesian,3523
HIZ-2000-11-17,Indonesian,2734
HIZ-2000-11-24,Indonesian,2520
HIZ-2000-12-08,Indonesian,3109
HIZ-2001-01-12,Indonesian,2933
HIZ-2001-01-19,Indonesian,932
HIZ-2001-02-02,Indonesian,3607
HIZ-2001-02-09,Indonesian,3374
HIZ-2001-02-16,Indonesian,3360
HIZ-2001-02-23,Indonesian,3663
HIZ-2001-03-02,Indonesian,3590
HIZ-2001-03-09,Indonesian,3606
HIZ-2001-03-16,Indonesian,2185
HIZ-2001-03-23,Indonesian,2370
HIZ-2001-03-30,Indonesian,693
HIZ-2001-04-06,Indonesian,3384
HIZ-2001-04-20,Indonesian,3162
HIZ-2001-04-27,Indonesian,2467
HIZ-2001-04-30,Indonesian,3135
HIZ-2001-05-11,Indonesian,2883
HIZ-2001-05-18,Indonesian,2959
HIZ-2001-06-01,Indonesian,3073
HIZ-2001-06-15,Indonesian,3682
HIZ-2001-06-22,Indonesian,1069
HIZ-2001-06-29,Indonesian,2326
HIZ-2001-07-13,Indonesian,2780
HIZ-2001-07-28,Indonesian,2979
HIZ-2001-08-03,Indonesian,1387
HIZ-2001-08-11,Indonesian,3654
HIZ-2001-08-24,Indonesian,2415
HIZ-2001-09-07,Indonesian,2396
HIZ-2001-09-21,Indonesian,2811
HIZ-2001-09-28,Indonesian,3186
HIZ-2001-10-05,Indonesian,2880
HIZ-2001-10-22,Indonesian,1930
HIZ-2001-11-16,Indonesian,1479
HIZ-2001-11-23,Indonesian,2251
HIZ-2001-11-30,Indonesian,3143
HIZ-2001-12-10,Indonesian,2928
HIZ-2001-12-14,Indonesian,3051
HIZ-2001-12-19,Indonesian,3585
HIZ-2002-01-10,Indonesian,2120
HIZ-2002-01-18,Indonesian,3486
HIZ-2002-01-25,Indonesian,3590
HIZ-2002-02-15,Indonesian,2841
HIZ-2002-02-21,Indonesian,2111
HIZ-2002-02-28,Indonesian,2829
HIZ-2002-03-10,Indonesian,2732
HIZ-2002-03-22,Indonesian,1906
HIZ-2002-03-28,Indonesian,2453
HIZ-2002-04-05,Indonesian,1890
HIZ-2002-04-12,Indonesian,3575
HIZ-2002-04-27,Indonesian,2296
HIZ-2002-05-03,Indonesian,2810
HIZ-2002-05-24,Indonesian,2278
HIZ-2002-05-31,Indonesian,2516
HIZ-2002-06-07,Indonesian,3330
HIZ-2002-06-17,Indonesian,2869
HIZ-2002-07-05,Indonesian,2864
HIZ-2002-07-19,Indonesian,1040
HIZ-2002-07-25,Indonesian,3005
HIZ-2002-08-13,Indonesian,2649
HIZ-2002-08-19,Indonesian,3271
HIZ-2002-08-29,Indonesian,2498
HIZ-2002-09-06,Indonesian,3571
HIZ-2002-09-25,Indonesian,3175
HIZ-2002-09-30,Indonesian,2298
HIZ-2002-10-07,Indonesian,3576
HIZ-2002-10-17,Indonesian,3559
HIZ-2002-11-07,Indonesian,3522
HIZ-2002-11-14,Indonesian,3600
HIZ-2002-11-27,Indonesian,1421
HIZ-2002-12-11,Indonesian,3580
HIZ-2002-12-18,Indonesian,3605
HIZ-2003-01-09,Indonesian,3310
HIZ-2003-01-15,Indonesian,3586
HIZ-2003-01-31,Indonesian,3557
HIZ-2003-02-13,Indonesian,3601
HIZ-2003-02-19,Indonesian,3572
HIZ-2003-03-12,Indonesian,3580
HIZ-2003-03-18,Indonesian,3509
HIZ-2003-03-27,Indonesian,3412
HIZ-2003-04-10,Indonesian,3364
HIZ-2003-04-23,Indonesian,3610
HIZ-2003-04-29,Indonesian,3610
HIZ-2003-05-07,Indonesian,3610
HIZ-2003-05-21,Indonesian,3610
HIZ-2003-06-11,Indonesian,3610
HIZ-2003-07-09,Indonesian,3667
HIZ-2003-07-30,Indonesian,3360
HIZ-2003-08-13,Indonesian,3762
HIZ-2003-08-20,Indonesian,3326
IDO-1999-05-11,Indonesian,2752
IDO-1999-05-26,Indonesian,2513
IDO-1999-06-12,Indonesian,3763
IDO-1999-06-19,Indonesian,1362
IDO-1999-08-05,Indonesian,3632
IDO-1999-08-12,Indonesian,3277
IDO-1999-08-25,Indonesian,3324
IDO-1999-09-03,Indonesian,2674
IDO-1999-09-10,Indonesian,2394
IDO-1999-09-17,Indonesian,2326
IDO-1999-10-04,Indonesian,2918
IDO-1999-10-15,Indonesian,2361
IDO-1999-11-26,Indonesian,3113
IDO-1999-12-17,Indonesian,3106
IDO-2000-01-14,Indonesian,2899
IDO-2000-01-21,Indonesian,3600
IDO-2000-01-28,Indonesian,3577
IDO-2000-02-11,Indonesian,3593
IDO-2000-03-03,Indonesian,2831
IDO-2000-03-17,Indonesian,3535
IDO-2000-04-07,Indonesian,3534
IDO-2000-04-14,Indonesian,2810
IDO-2000-05-05,Indonesian,2922
IDO-2000-05-19,Indonesian,3001
IDO-2000-06-02,Indonesian,3315
IDO-2000-06-23,Indonesian,3600
IDO-2000-07-21,Indonesian,3709
IDO-2000-07-28,Indonesian,3601
IDO-2000-08-04,Indonesian,3140
IDO-2000-08-11,Indonesian,3917
IDO-2000-08-25,Indonesian,3597
IDO-2000-09-08,Indonesian,3718
IDO-2000-09-15,Indonesian,3514
IDO-2000-09-22,Indonesian,3306
IDO-2000-10-06,Indonesian,1771
IDO-2000-10-13,Indonesian,3691
IDO-2000-11-10,Indonesian,3610
IDO-2000-11-24,Indonesian,3304
IDO-2000-12-01,Indonesian,2760
IDO-2000-12-08,Indonesian,3600
IDO-2000-12-15,Indonesian,3610
IDO-2001-01-05,Indonesian,3516
IDO-2001-02-02,Indonesian,3047
IDO-2001-02-09,Indonesian,2839
IDO-2001-02-16,Indonesian,3296
IDO-2001-02-23,Indonesian,3446
IDO-2001-03-02,Indonesian,3556
IDO-2001-03-16,Indonesian,3281
IDO-2001-03-30,Indonesian,3601
IDO-2001-04-06,Indonesian,3553
IDO-2001-04-20,Indonesian,3393
IDO-2001-04-27,Indonesian,3505
IDO-2001-05-18,Indonesian,3255
IDO-2001-06-01,Indonesian,3567
IDO-2001-06-15,Indonesian,3306
IDO-2001-06-22,Indonesian,3471
IDO-2001-07-13,Indonesian,3083
IDO-2001-07-20,Indonesian,3166
IDO-2001-08-03,Indonesian,2577
IDO-2001-08-10,Indonesian,3594
IDO-2001-08-24,Indonesian,3532
IDO-2001-09-07,Indonesian,3168
IDO-2001-09-21,Indonesian,3451
IDO-2001-09-28,Indonesian,3340
IDO-2001-10-05,Indonesian,3580
IDO-2001-10-12,Indonesian,3474
IDO-2001-10-19,Indonesian,2856
IDO-2001-11-16,Indonesian,2862
IDO-2001-11-30,Indonesian,3513
IDO-2001-12-15,Indonesian,3607
IDO-2001-12-19,Indonesian,3214
IDO-2002-01-10,Indonesian,3555
IDO-2002-01-18,Indonesian,3374
IDO-2002-01-25,Indonesian,3202
IDO-2002-02-15,Indonesian,1920
IDO-2002-02-21,Indonesian,3577
IDO-2002-02-28,Indonesian,2840
IDO-2002-03-08,Indonesian,1604
IDO-2002-03-14,Indonesian,2319
IDO-2002-03-22,Indonesian,3584
IDO-2002-04-05,Indonesian,2339
IDO-2002-04-12,Indonesian,3597
IDO-2002-04-26,Indonesian,2615
IDO-2002-05-03,Indonesian,3064
IDO-2002-05-24,Indonesian,3195
IDO-2002-05-31,Indonesian,2328
IDO-2002-06-07,Indonesian,2718
IDO-2002-06-17,Indonesian,3499
IDO-2002-06-28,Indonesian,2622
LAR-2000-03-06,Indonesian,3270
LAR-2000-03-27,Indonesian,3070
LAR-2000-04-10,Indonesian,1815
LAR-2000-04-24,Indonesian,2524
LAR-2000-05-01,Indonesian,1709
LAR-2000-05-08,Indonesian,3599
LAR-2000-05-22,Indonesian,2683
LAR-2000-05-29,Indonesian,779
LAR-2000-06-25,Indonesian,2375
LAR-2000-06-26,Indonesian,2291
LAR-2000-07-13,Indonesian,2560
