F:SG:NOM:AN,F.SG.NOM.ANIM
F:SG:NOM:INAN,F.SG.NOM.INAN
F:SG:NOM:X,F.SG.NOM
F:SG:PRP,F.SG.PREP
F:SG:PRP:AN,F.SG.PREP.ANIM
F:SG:PRP:INAN,F.SG.PREP.INAN
F:SG:PRP:X,F.SG.PREP
F:SG:VOC:AN,F.SG.VOC.ANIM
F:SG:VOC:INAN,F.SG.VOC.INAN
FOREIGN,???
FULL:COMPAR,COMPAR
FULL:F:SG:ACC,F.SG.ACC
FULL:F:SG:DAT,F.SG.DAT
FULL:F:SG:GEN,F.SG.GEN
FULL:F:SG:INS,F.SG.INS
FULL:F:SG:NOM,F.SG.NOM
FULL:F:SG:PRP,F.SG.PREP
FULL:M:SG:ACC:AN,M.SG.ACC.ANIM
FULL:M:SG:ACC:INAN,M.SG.ACC.INAN
FULL:M:SG:DAT,M.SG.DAT
FULL:M:SG:GEN,M.SG.GEN
FULL:M:SG:INS,M.SG.INS
FULL:M:SG:NOM,M.SG.NOM
FULL:M:SG:PRP,M.SG.PREP
FULL:N:SG:ACC,N.SG.ACC
FULL:N:SG:DAT,N.SG.DAT
FULL:N:SG:GEN,N.SG.GEN
FULL:N:SG:INS,N.SG.INS
FULL:N:SG:NOM,N.SG.NOM
FULL:N:SG:PRP,N.SG.PREP
FULL:x:PL:ACC:AN,PL.ACC.ANIM
FULL:x:PL:ACC:INAN,PL.ACC.INAN
FULL:x:PL:DAT,PL.DAT
FULL:x:PL:GEN,PL.GEN
FULL:x:PL:INS,PL.INS
FULL:x:PL:NOM,PL.NOM
FULL:x:PL:NOM:INAN,PL.NOM.INAN
FULL:x:PL:PRP,PL.PREP
GEN,GEN
GEN:5,GEN
GEN:PL,PL.GEN
GEN:PL:AN,PL.GEN.ANIM
GEN:PL:X,PL.GEN
GEN:PL:x,PL.GEN
GEN:SG,SG.GEN
GEN:SG:AN,SG.GEN.ANIM
GEN:SG:INAN,SG.GEN.INAN
GEN:SG:N,N.SG.GEN
IMP:1:PL:IRREFL:IPFV,IPFV.IMP.1PL
IMP:1:PL:IRREFL:PFV,PFV.IMP.1PL
IMP:2:PL:IRREFL:IPFV,IPFV.IMP.2PL
IMP:2:PL:IRREFL:PFV,PFV.IMP.2PL
IMP:2:PL:REFL:IPFV,IPFV.IMP.2PL.REFL
IMP:2:PL:REFL:PFV,PFV.IMP.2PL.REFL
IMP:2:SG:IRREFL:IPFV,IPFV.IMP.2SG
IMP:2:SG:IRREFL:PFV,PFV.IMP.2SG
IMP:2:SG:IRREFL:PFV-IPFV,PFV/IPFV.IMP.2SG
IMP:2:SG:REFL:IPFV,IPFV.IMP.2SG.REFL
IMP:2:SG:REFL:PFV,PFV.IMP.2SG.REFL
IMP:2:SG:REFL:PFV-IPFV,PFV/IPFV.IMP.2SG.REFL
INAN,INAN
INF:IRREFL:IPFV,IPFV.INF
INF:IRREFL:PFV,PFV.INF
INF:REFL:IPFV,IPFV.INF.REFL
INF:REFL:PFV,PFV.INF.REFL
INS,INS
INS:5,INS
INS:PL,PL.INS
INS:PL:X,PL.INS
INS:PL:x,PL.INS
INS:SG:AN,SG.INS.ANIM
INS:SG:INAN,SG.INS.INAN
INS:SG:M,M.SG.INS
INS:SG:N,N.SG.INS
INTERJ,INTJ
INTERRUPT,???
M:ACC:INAN,M.ACC.INAN
M:AN,M.ANIM
M:INAN,M.INAN
M:PL:ACC:AN,M.PL.ACC.ANIM
M:PL:ACC:INAN,M.PL.ACC.INAN
M:PL:DAT,M.PL.DAT
M:PL:DAT:AN,M.PL.DAT.ANIM
M:PL:DAT:INAN,M.PL.DAT.INAN
M:PL:GEN:AN,M.PL.GEN.ANIM
M:PL:GEN:INAN,M.PL.GEN.INAN
M:PL:INS:AN,M.PL.INS.ANIM
M:PL:INS:INAN,M.PL.INS.INAN
M:PL:NOM:AN,M.PL.NOM.ANIM
M:PL:NOM:INAN,M.PL.NOM.INAN
M:PL:PRP:AN,M.PL.PREP.ANIM
M:PL:PRP:INAN,M.PL.PREP.INAN
M:SG:ACC:AN,M.SG.ACC.ANIM
M:SG:ACC:INAN,M.SG.ACC.INAN
M:SG:DAT,M.SG.DAT
M:SG:DAT:AN,M.SG.DAT.ANIM
M:SG:DAT:INAN,M.SG.DAT.INAN
M:SG:GEN,M.SG.GEN
M:SG:GEN2:INAN,M.SG.GEN.INAN
M:SG:GEN:AN,M.SG.GEN.ANIM
M:SG:GEN:GEN2:INAN,M.SG.GEN.INAN
M:SG:GEN:INAN,M.SG.GEN.INAN
M:SG:GEN:X,M.SG.GEN
M:SG:INS,M.SG.INS
M:SG:INS:AN,M.SG.INS.ANIM
M:SG:INS:INAN,M.SG.INS.INAN
M:SG:INS:X,M.SG.INS
M:SG:NOM,M.SG.NOM
M:SG:NOM:AN,M.SG.NOM.ANIM
M:SG:NOM:INAN,M.SG.NOM.INAN
M:SG:NOM:X,M.SG.NOM
M:SG:NOM:x,M.SG.NOM
M:SG:PREP.PREP:INAN,M.SG.PREP.INAN
M:SG:PRP,M.SG.PREP
M:SG:PRP2:INAN,M.SG.PREP.INAN
M:SG:PRP:AN,M.SG.PREP.ANIM
M:SG:PRP:INAN,M.SG.PREP.INAN
M:SG:PRP:PRP2:INAN,M.SG.PREP.INAN
M:SG:PRP:X,M.SG.PREP
M:SG:VOC:AN,M.SG.VOC.ANIM
M:SG:VOC:INAN,M.SG.VOC.INAN
N:INAN,N.INAN
N:PL:ACC:AN,N.PL.ACC.ANIM
N:PL:ACC:INAN,N.PL.ACC.INAN
N:PL:DAT:AN,N.PL.DAT.ANIM
N:PL:DAT:INAN,N.PL.DAT.INAN
N:PL:GEN:AN,N.PL.GEN.ANIM
